type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,Current_measured_delta,Current_measured_max,Current_measured_mean,Current_measured_min,Current_measured_slope,Current_measured_std,Sense_current_delta,Sense_current_max,Sense_current_mean,Sense_current_min,Sense_current_slope,Sense_current_std,Temperature_measured_delta,Temperature_measured_max,Temperature_measured_mean,Temperature_measured_min,Temperature_measured_slope,Temperature_measured_std,Time_delta,Time_max,Time_mean,Time_min,Time_slope,Time_std,Voltage_measured_delta,Voltage_measured_max,Voltage_measured_mean,Voltage_measured_min,Voltage_measured_slope,Voltage_measured_std,SoH_%,SoC_Progress_%
charge,[2008.       4.      19.       9.      29.      52.703],24,B0005,51,52,00052.csv,,,,9.551930580134959e-05,1.5163150263089855,0.9697506680439039,-3.464130250924988,-0.002137832779985919,0.6628979584636324,,,,,,,-0.8137101380005092,28.938506516868497,25.709030057450274,24.33879447791203,3.393171012064404e-05,1.2292595942620073,10081.797,10081.797,3519.932525164114,0.0,10.87260614636326,2952.6405971601926,0.775293027271799,4.212770290752828,4.058279288673889,3.0904138909445984,0.0005799589092800742,0.16755192439750516,,
impedance,[2.008e+03 4.000e+00 1.900e+01 1.200e+01 4.700e+01 4.210e-01],24,B0005,52,53,00053.csv,,0.044172075577171746,0.06804449516996176,,,,,,,(802.0301513671875+449.654052734375j),(915.9622192382812+119.5696792602539j),(810.8764406840006-25.24561768770218j),(-1+1j),,152.88963712176547,,,,,,,,,,,,,,,,,,,,
discharge,[2.0080e+03 4.0000e+00 1.9000e+01 1.3000e+01 1.0000e+00 4.2562e+01],24,B0005,53,54,00054.csv,1.8257807475776242,,,0.0036073805233370272,0.0037933120349866447,-1.883193546754683,-2.0160230713598764,0.0025819198542519827,0.49304941109665107,,,,,,,11.278949324436436,38.165816144899125,31.98795810666763,24.21658146702539,0.0619032661148698,3.404274898198559,3492.907,3492.907,1718.3130374331552,0.0,18.721110998352042,1010.6696017919364,-0.907087278892567,4.187344026387161,3.5614100044534203,2.694074478000972,-0.003903604832218369,0.22484633144049296,98.34597999985365,84.79682939650534
impedance,[2008.       4.      19.      14.      28.      58.984],24,B0005,54,55,00055.csv,,0.0452171085992494,0.07464778408413367,,,,,,,(802.732177734375+445.545166015625j),(915.4021606445312-1.89697265625j),(809.2178357442219-24.092576384544373j),(-1+1j),,154.3760776926678,,,,,,,,,,,,,,,,,,,,
charge,[2008.       4.      19.      14.      43.      41.265],24,B0005,55,56,00056.csv,,,,0.003859362125746969,1.5169994248587462,0.931056714150449,-3.4935571241981895,-0.002128261909318017,0.6759588919178314,,,,,,,-0.9511722580223498,28.754789972770777,25.473631563964574,24.197877286536087,-0.00013026042836144095,1.2257599584162504,10797.328,10797.328,3774.5277978947365,0.0,11.249107390773025,3175.2792105999984,0.7511871393493008,4.213276766831537,4.065739463308087,3.1140130371184864,0.000536859309981262,0.16291791641482378,,
impedance,[2008.       4.      19.      18.      12.      47.531],24,B0005,56,57,00057.csv,,0.043786628196075913,0.06845021227072765,,,,,,,(807.115478515625+445.8809509277344j),(915.7015991210938+121.78910064697266j),(810.9071667989094-25.18315315246582j),(-1+1j),,152.70622661221157,,,,,,,,,,,,,,,,,,,,
discharge,[2008.       4.      19.      18.      27.      29.828],24,B0005,57,58,00058.csv,1.8251136435078368,,,-0.0032825967835917198,0.00343888873867598,-1.873239184822504,-2.01719076462715,0.002861639685600484,0.51045002675325,,,,,,,11.154444278894513,38.16526203587147,31.894456524691385,24.054990657817566,0.06209995267905558,3.436465900023053,3511.594,3511.594,1727.275670212766,0.0,18.71933566669737,1015.9793705259765,-0.9076727364776338,4.187438187636325,3.5566107947817986,2.6237674644021887,-0.003957527859114338,0.23067449635182954,98.31004632950896,84.10571790024554
impedance,[2008.       4.      19.      19.      55.       5.296],24,B0005,58,59,00059.csv,,0.04490994541365791,0.07395687603254197,,,,,,,(803.1627197265625+446.96990966796875j),(916.197509765625+118.54568481445312j),(808.8283907572428-23.802351971467335j),(-1+1j),,154.53640884794075,,,,,,,,,,,,,,,,,,,,
charge,[2008.      4.     19.     20.      9.     47.75],24,B0005,59,60,00060.csv,,,,0.0026362988147194087,1.5184741108182815,0.9648375330851495,-3.4951011322233136,-0.0021412092134732103,0.6638796146416811,,,,,,,-0.6563831890646092,28.688602374299098,25.427401199812184,24.107357999599078,0.00012186842435444082,1.2335771337537416,10099.218,10099.218,3529.846305676856,0.0,10.875626297675964,2959.4058960755688,0.755711683312652,4.212690151499114,4.0611501521821065,3.108464373403045,0.000568988976346255,0.16467211248478525,,
impedance,[2008.       4.      19.      23.      27.      13.343],24,B0005,60,61,00061.csv,,0.04463932198878524,0.0683410113732366,,,,,,,(799.962646484375+445.8212585449219j),(916.4689331054688-2.2642765045166016j),(810.9914932250977-24.889174461364746j),(-1+1j),,152.74261396644323,,,,,,,,,,,,,,,,,,,,
discharge,[2008.       4.      19.      23.      41.      55.687],24,B0005,61,62,00062.csv,1.8255815042203762,,,0.004288286735096765,0.0012614422239159216,-1.9139593751505897,-2.0161148625656655,0.0016920263674381174,0.4336815885962881,,,,,,,12.478880357113944,38.27549578575718,31.78039681801023,24.024851602995685,0.06385392051846443,3.4449494445307676,3431.9370000000054,3431.9370000000054,1689.6680706521743,0.0,18.70248453988558,993.4604674284057,-0.9826724655730041,4.18774138117799,3.5586742170266272,2.5010798299873738,-0.00412229861639646,0.23845858592777874,98.33524772367372,83.41485892241786
impedance,[2.0080e+03 4.0000e+00 2.0000e+01 1.0000e+00 8.0000e+00 1.1406e+01],24,B0005,62,63,00063.csv,,0.04717044086931744,0.07208112164479205,,,,,,,(805.9038696289062+444.39886474609375j),(915.0428466796875+119.22197723388672j),(809.1454264322916-24.00735229253769j),(-1+1j),,154.2214411308192,,,,,,,,,,,,,,,,,,,,
charge,[2.0080e+03 4.0000e+00 2.0000e+01 1.0000e+00 2.2000e+01 5.3953e+01],24,B0005,63,64,00064.csv,,,,-0.0033187434947380807,1.516919363258194,0.9656310887431298,-3.4904911773797043,-0.0021412400946694624,0.6633242133224594,,,,,,,-0.7509337499060678,28.633407089003214,25.37095530984966,24.033722015137002,1.5056241256928409e-05,1.2333213614768859,10078.719,10078.719,3524.5837912568304,0.0,10.86944062947762,2954.4196055800544,0.7649594897339993,4.212873191810286,4.060647477294544,3.099532736693632,0.0005730472395966022,0.1657973281827175,,
impedance,[2008.       4.      20.       4.      39.      59.296],24,B0005,64,65,00065.csv,,0.043558785775475374,0.06868237655872211,,,,,,,(808.2372436523438+442.7591552734375j),(915.5091552734375+119.38937377929688j),(811.180362701416-25.33690712849299j),(-1+1j),,152.26115559249226,,,,,,,,,,,,,,,,,,,,
discharge,[2008.       4.      20.       4.      54.      41.734],24,B0005,65,66,00066.csv,1.8140311275083907,,,0.0043701792038180086,0.0031353992245556606,-1.9030532722310995,-2.0168636304742815,0.0020233196697083443,0.45609178373993275,,,,,,,11.936722980530565,37.982160799183106,31.688747146342205,23.93622764909489,0.06340605586005599,3.4231952488727075,3431.125,3431.125,1688.6594782608695,0.0,18.698411608329646,993.2449296940699,-0.9113942001834885,4.188261122540052,3.564103182686905,2.6849988185249796,-0.003942363936287748,0.22371289710668404,97.71308478400267,82.7238228456053
impedance,[2008.       4.      20.       6.      20.      57.125],24,B0005,66,67,00067.csv,,0.04648969708635643,0.07102909339339247,,,,,,,(808.4730224609375+443.94195556640625j),(914.5765380859375+118.78937530517578j),(808.2814839680989-24.85883299509684j),(-1+1j),,154.12267169420454,,,,,,,,,,,,,,,,,,,,
charge,[2008.       4.      20.       6.      35.      39.765],24,B0005,67,68,00068.csv,,,,-0.0005825464854849169,1.5161717111709385,0.9343625511181636,-3.5331810156551415,-0.0021373484293744764,0.6738173379249738,,,,,,,-0.9756484505639946,28.589954117359028,25.273682170348483,23.947398698846445,-0.00020104106862527577,1.234398837052272,10617.375,10617.375,3717.5985360934183,0.0,11.161535271446326,3123.4812451484822,0.731230271253553,4.213238259402031,4.067270138639281,3.133150786659082,0.0005339458473873742,0.16024694183880867,,
impedance,[2.0080e+03 4.0000e+00 2.0000e+01 1.0000e+01 1.0000e+00 4.6156e+01],24,B0005,68,69,00069.csv,,0.04526547818261783,0.0681437253042456,,,,,,,(806.8713989257812+445.7720642089844j),(915.2223510742188+121.04833221435547j),(811.0938491821289-24.99368337790171j),(-1+1j),,152.6435974773512,,,,,,,,,,,,,,,,,,,,
discharge,[2008.       4.      20.      10.      16.      28.859],24,B0005,69,70,00070.csv,1.8147691941158939,,,-0.0015540241644226415,0.0011043615738374486,-1.9134590742247914,-2.024643671910137,0.0017093776397795106,0.434873129767018,,,,,,,12.513330365019321,38.11100191887773,31.596747992569153,23.811534187517502,0.06451514098875995,3.461139819499428,3412.406,3412.406,1680.233169398907,0.0,18.699980236620117,987.9251647928236,-0.9562087395572418,4.187338767288234,3.559588063594272,2.547109116468133,-0.004087804364383724,0.23399060506233524,97.75284086310275,82.03715892472785
impedance,[2008.       4.      20.      11.      42.      26.062],24,B0005,70,71,00071.csv,,0.0463622366817154,0.07193029860543036,,,,,,,(805.3687133789062+445.7892761230469j),(915.640869140625+117.38069152832031j),(808.9486185709635-24.022298276424408j),(-1+1j),,154.20179930518572,,,,,,,,,,,,,,,,,,,,
charge,[2008.       4.      20.      11.      57.       8.765],24,B0005,71,72,00072.csv,,,,0.0003499660200093212,1.5177899917802138,0.9378723891405097,-3.513207367229806,-0.0021384019462593203,0.6725178421827402,,,,,,,-0.9481702290858784,28.50176643400805,25.188122631656277,23.841312817521448,-0.00020425732578278688,1.2381246997665996,10564.157,10564.157,3696.946555910543,0.0,11.133575590941259,3105.9236675354387,0.744949930291019,4.213312787594857,4.06627015738475,3.119641559381448,0.0005411679341868051,0.1619720658778782,,
impedance,[2008.      4.     20.     15.     22.     22.64],24,B0005,72,73,00073.csv,,0.044483715777434665,0.06782555719716843,,,,,,,(805.3776245117188+442.5105285644531j),(915.642578125+118.43461608886719j),(810.8303298950195-24.79180920124054j),(-1+1j),,152.33375782451526,,,,,,,,,,,,,,,,,,,,
discharge,[2008.       4.      20.      15.      37.       5.281],24,B0005,73,74,00074.csv,1.813969388710352,,,0.00016671946160357696,-3.060676830687782e-05,-1.913620909902553,-2.017291134571006,0.0017102265995445952,0.43491395027052004,,,,,,,12.652111865165654,38.18831137948753,31.565586498787077,23.754765330883426,0.06488138080223377,3.480274215150429,3410.688,3410.688,1679.2383551912565,0.0,18.68752886475606,987.2694265324016,-0.9655345337613435,4.187560306288175,3.556833231052199,2.471314764334132,-0.004150917331795311,0.23947202414141244,97.70975921350076,81.350215624019
impedance,[2.008e+03 4.000e+00 2.000e+01 1.700e+01 3.000e+00 1.140e+00],24,B0005,74,75,00075.csv,,0.04482791300205649,0.07288826952758304,,,,,,,(805.5065307617188+445.31658935546875j),(916.5477905273438-2.952298164367676j),(808.8175951639811-24.4077921907107j),(-1+1j),,154.19444938466071,,,,,,,,,,,,,,,,,,,,
charge,[2008.       4.      20.      17.      17.      44.031],24,B0005,75,76,00076.csv,,,,0.0013059612606603627,1.5178105214785498,0.9583515841331876,-3.5054603250839507,-0.002146622871816597,0.6650732230627389,,,,,,,-0.7477960203138494,28.530897709955585,25.208644345593083,23.875743075457656,6.112451555037008e-06,1.2426747584413491,10143.984,10143.984,3548.3904891067536,0.0,10.91382989272427,2976.378200615423,0.7469923892969974,4.212902355486726,4.063497194671534,3.117821882492223,0.0005609213302947743,0.16300985529340062,,
impedance,[2008.       4.      20.      20.      35.      56.187],24,B0005,76,77,00077.csv,,0.04441416485910045,0.06885805241213436,,,,,,,(807.5650634765625+445.7940368652344j),(915.5680541992188+119.60529327392578j),(810.7937609354655-24.53742527961731j),(-1+1j),,152.70710821938962,,,,,,,,,,,,,,,,,,,,
discharge,[2008.       4.      20.      20.      50.      38.921],24,B0005,77,78,00078.csv,1.802765665167823,,,-0.0056028316480820845,0.0037901043107805275,-1.9025819745719061,-2.01713712589233,0.0020463204197325104,0.45735642874148813,,,,,,,12.07648917576065,37.998541119085836,31.59124667045208,23.79410930748377,0.06438266371605258,3.455173082508427,3410.718,3410.718,1679.283196721312,0.0,18.68406135792219,987.0856748501336,-0.8979689687563424,4.18805176248713,3.5624410850948944,2.6613903306108773,-0.0039712704021190575,0.22469381728284948,97.10626880376819,80.66357507308517
impedance,[2008.       4.      20.      22.      16.      35.078],24,B0005,78,79,00079.csv,,0.04466450679894579,0.0727868237536811,,,,,,,(804.80712890625+445.76898193359375j),(915.478515625-4.377891540527344j),(807.9450594584147-24.09947407245636j),(-1+1j),,154.4822697178033,,,,,,,,,,,,,,,,,,,,
charge,[2008.       4.      20.      22.      31.      18.046],24,B0005,79,80,00080.csv,,,,-0.004287991514099181,1.5192411400177066,0.923985399312232,-3.5490719760595026,-0.0021380315946360907,0.6765461197456111,,,,,,,-0.9620887867085735,28.577658552419905,25.22309620072603,23.918406035072028,-0.000253182368023751,1.2409409519911916,10790.452999999994,10790.452999999994,3772.908173867229,0.0,11.256293429936763,3173.9236779985426,0.7167030176206008,4.212958241599311,4.070367166586395,3.148580175410883,0.0005209977379744359,0.15790616795717002,,
impedance,[2.0080e+03 4.0000e+00 2.1000e+01 2.0000e+00 0.0000e+00 1.9968e+01],24,B0005,80,81,00081.csv,,0.04453544590029642,0.06779434699116274,,,,,,,(799.8434448242188+448.55828857421875j),(915.767578125+118.82398986816406j),(810.7159245808919-24.932523488998413j),(-1+1j),,152.6731405355618,,,,,,,,,,,,,,,,,,,,
discharge,[2.008e+03 4.000e+00 2.100e+01 2.000e+00 1.500e+01 2.921e+00],24,B0005,81,82,00082.csv,1.804077040117352,,,-0.0007758466760242645,0.0006901740069088986,-1.9130621638638965,-2.0159460285100574,0.0017328416921347134,0.4362089113558066,,,,,,,12.60464972627921,38.194201649765226,31.603485399391182,23.801300986918452,0.0652923075189163,3.4825819327963465,3392.719,3392.719,1670.9220934065934,0.0,18.69716522233314,982.3780638264997,-0.9364912990190524,4.187667484260542,3.5591407106855666,2.541762355407921,-0.004105075216460162,0.2337381121665522,97.17690623092355,79.98117545970719
impedance,[2008.       4.      21.       3.      26.      58.453],24,B0005,82,83,00083.csv,,0.04502135245555801,0.06940408185539676,,,,,,,(804.5677490234375+446.97784423828125j),(915.7423095703125-3.4009342193603516j),(807.4452565511067-24.29490860303243j),(-1+1j),,154.28932804343762,,,,,,,,,,,,,,,,,,,,
charge,[2008.       4.      21.      17.      51.      26.312],24,B0005,83,84,00084.csv,,,,-3.797628189232996e-05,1.5164571928267292,0.9376239238395178,-3.5621332354558053,-0.0021309319280505856,0.6712738001331469,,,,,,,-0.9716780150108235,28.9596644463361,25.60871637467594,24.401860458892934,4.800119360143259e-05,1.2377312186650866,10442.891,10442.891,3669.2875717322004,0.0,10.99304889755933,3070.8232737586636,0.7060886832938142,4.213259231541884,4.0705017213426595,3.1580925982193535,0.0005234102139798131,0.15656270278016785,,
charge,[2008.       4.      22.      14.      15.      41.187],24,B0005,84,85,00085.csv,,,,0.0008148272092868697,1.4228266793053173,0.0073240257131663026,-4.4796596195981975,-8.252188126612215e-05,0.2223345997762896,,,,,,,-0.05563482811436771,24.01713143780734,23.904181418379917,23.822593390953838,-0.0003037907303511231,0.053135482441130574,1674.484,1674.484,842.6254037800687,0.0,2.8938921385783374,486.2028057714296,-4.191206083832206,8.393141180564633,4.210968137972064,3.819395599301223,-8.872441316511962e-05,0.17456062627542243,,
discharge,[2008.       4.      22.      15.      33.      49.875],24,B0005,85,86,00086.csv,1.8518025516704486,,,-0.0014454827713143096,0.0008475435827522827,-1.920618117118412,-2.0167372379007014,0.0010858786401656494,0.4205282536761078,,,,,,,12.501003749267824,38.45796400011448,31.91556385491565,23.78129749955371,0.032212230788158824,3.5076959837591097,3470.672,3470.672,1733.8072614555256,0.0,9.369962818039323,1003.5051575159059,-0.9517866950203233,4.2010701773378685,3.5573161327793144,2.628919415830567,-0.00196495965385819,0.2244802327371113,99.74764875349146,79.29827945249617
impedance,[2008.       4.      22.      16.      33.       3.953],24,B0005,86,87,00087.csv,,0.04610646564263781,0.07041083307756363,,,,,,,(-30.527099609375+470.994665145874j),(917.9920043945312-3.9697513580322266j),(829.1235682169596-25.446974277496338j),(804.764404296875+446.79571533203125j),,96.32449857371398,,,,,,,,,,,,,,,,,,,,
charge,[2008.       4.      22.      17.       4.      53.218],24,B0005,87,88,00088.csv,,,,-9.652183410884831e-05,1.5196672384784107,0.6962458837408647,-3.44733089940877,-0.0005746995036507883,0.6594351141293584,,,,,,,-1.5626685945295193,28.988708015070493,25.487835720020833,24.223983259170872,-0.0005936112041566865,1.3151257231338371,10113.656,10113.656,4905.76254031156,0.0,2.8002075492802336,2959.1515993859466,0.7962971411800552,4.209223108011576,4.130785490934083,3.0915429116168727,9.29700213984013e-05,0.12517681247433055,,
impedance,[2008.       4.      22.      19.      54.      32.265],24,B0005,88,89,00089.csv,,0.04646251600050638,0.06993774302336724,,,,,,,(-33.27801513671875+476.2605171203613j),(917.5361938476562-2.740629196166992j),(830.5975176493326-26.038933753967285j),(800.9901733398438+447.14361572265625j),,96.32285624908046,,,,,,,,,,,,,,,,,,,,
discharge,[2008.       4.      22.      20.      26.      18.921],24,B0005,89,90,00090.csv,1.8307038456739428,,,-0.00041061023006685397,0.0011650883880798665,-1.9298830859597569,-2.0183057226929555,0.0009558343052952693,0.399294272689169,,,,,,,12.53577574223991,38.49126351534004,32.081128118597164,24.2036410699716,0.03165286998647049,3.3915014198167084,3414.109,3414.109,1705.8462164383564,0.0,9.369456771209927,987.2225067473076,-0.9395347353505774,4.1996223345495824,3.561870782772737,2.6312552691827045,-0.00198515254421822,0.22326557144507364,98.61116348782737,78.59731794112047
